year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,1,MQ,Envoy Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31,6,0.23,1,3.87,0,0.91,1,0,295,19,32,77,0,167
2020,1,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",168,36,8.18,2.2,11.2,0,14.42,5,1,2051,403,332,444,0,872
2020,1,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",39,7,1.64,0.3,3.62,0,1.44,2,0,429,177,7,127,0,118
2020,1,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",112,19,3.82,1.48,3.95,0,9.74,4,1,993,134,146,246,0,467
2020,1,MQ,Envoy Air,AEX,"Alexandria, LA: Alexandria International",90,16,5.52,1.35,5.84,0,3.3,3,1,749,245,83,201,0,220
2020,1,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",31,6,2.11,0.91,1.91,0,1.08,0,0,261,115,43,53,0,50
2020,1,MQ,Envoy Air,ALB,"Albany, NY: Albany International",47,9,1.8,1.26,4.01,0,1.94,1,0,490,103,89,89,0,209
2020,1,MQ,Envoy Air,ALO,"Waterloo, IA: Waterloo Regional",59,14,1.54,1.1,5.12,0,6.24,1,0,696,86,90,226,0,294
2020,1,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",28,4,0.06,0,0.87,0,3.07,0,0,106,1,0,17,0,88
2020,1,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",81,19,3.59,1.56,7.85,0,6.01,3,0,667,116,45,266,0,240
2020,1,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",4,1,0,0,1,0,0,0,0,16,0,0,16,0,0
2020,1,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",50,11,3.55,0.51,2.72,0,4.23,2,0,565,155,23,77,0,310
2020,1,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",55,12,0.97,1.45,4.21,0,5.36,1,0,642,63,52,134,0,393
2020,1,MQ,Envoy Air,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",85,15,2.66,1.97,6.33,0,4.03,7,0,682,163,125,239,0,155
2020,1,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",22,5,1,1.13,1,0,1.88,0,0,127,17,37,15,0,58
2020,1,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",119,26,3.78,2.36,7.58,0,12.28,1,0,1448,152,272,232,0,792
2020,1,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",31,2,0,0.86,0.22,0,0.92,0,0,411,0,184,48,0,179
2020,1,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",93,18,1.34,4.86,7.94,0,3.86,6,0,957,84,330,215,0,328
2020,1,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",157,27,7.37,3.29,9.15,0,7.19,1,0,1597,374,111,362,0,750
2020,1,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",65,8,1.17,0.94,2.82,0,3.08,0,0,362,65,58,65,0,174
2020,1,MQ,Envoy Air,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",76,10,3.43,0,2.86,0,3.71,4,0,637,250,0,121,0,266
2020,1,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",81,14,2.01,1,4.29,0,6.71,2,0,905,52,48,98,0,707
2020,1,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",106,16,3.67,1.63,3.13,0.9,6.67,3,0,1107,120,629,88,27,243
2020,1,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",109,28,6.35,2.83,12.97,0,5.85,2,0,1129,279,241,379,0,230
2020,1,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62,14,1.46,1.15,6.34,0,5.05,1,0,908,80,44,193,0,591
2020,1,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",31,9,0.24,0.95,7.81,0,0,0,0,208,12,17,179,0,0
2020,1,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",110,15,4.8,0.16,4.54,0,5.51,2,0,862,315,14,263,0,270
2020,1,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",26,4,2.23,0,0.05,0,1.73,1,0,174,108,0,1,0,65
2020,1,MQ,Envoy Air,CHO,"Charlottesville, VA: Charlottesville Albemarle",140,23,7,0.87,6.51,0,8.62,3,1,1224,334,26,225,0,639
2020,1,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",62,5,1.04,0.06,0.77,0,3.13,0,0,211,39,3,28,0,141
2020,1,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",213,45,8.13,1.86,25.38,0,9.63,14,0,1625,237,80,822,0,486
2020,1,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",246,50,12.91,3.83,13.83,0,19.43,7,0,1966,458,143,460,0,905
2020,1,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",67,9,1.7,1.22,0.1,0,5.98,3,0,499,72,103,5,0,319
2020,1,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",608,126,24.66,3.25,43.63,0,54.46,20,2,6935,1783,717,1175,0,3260
2020,1,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",405,89,23.05,5.85,25.95,0,34.15,9,1,4488,1506,271,827,0,1884
2020,1,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",236,58,8.45,11,19.14,0,19.42,8,2,4972,361,1986,575,0,2050
2020,1,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",37,3,1.08,0,0.52,0,1.4,1,0,136,50,0,22,0,64
2020,1,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",22,6,0.71,1.17,3,0,1.12,2,0,350,37,99,121,0,93
2020,1,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",113,19,7.91,3.01,6.18,0,1.91,3,1,1028,384,244,196,0,204
2020,1,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",418,77,17.01,2.99,22.7,0,34.3,7,0,4171,911,109,821,0,2330
2020,1,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",90,18,4.47,2.21,5.13,0,6.18,3,1,801,179,60,184,0,378
2020,1,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",139,28,3.55,2.51,6.51,0,15.43,4,0,1884,238,131,262,0,1253
2020,1,MQ,Envoy Air,DBQ,"Dubuque, IA: Dubuque Regional",93,25,4.46,2.99,12.14,0,5.41,6,1,1288,357,201,414,0,316
2020,1,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",119,21,3.57,1.75,7.11,0,8.58,2,0,1376,125,75,224,0,952
2020,1,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5054,975,178.64,61.05,329.14,1.97,404.21,160,26,68085,16103,9627,14719,91,27545
2020,1,MQ,Envoy Air,DLH,"Duluth, MN: Duluth International",62,10,3.41,2.02,1.1,0,3.48,3,0,560,197,103,37,0,223
2020,1,MQ,Envoy Air,DRT,"Del Rio, TX: Del Rio International",59,9,1.92,0.24,2.05,0,4.79,1,1,418,93,18,59,0,248
2020,1,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",78,21,2.12,1.05,8.61,0,9.21,5,0,967,120,39,337,0,471
2020,1,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",66,12,4.26,0.21,2.83,0,4.7,3,0,600,165,16,134,0,285
2020,1,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",65,13,1.86,2.52,6.13,0,2.49,1,0,652,135,160,223,0,134
2020,1,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",12,4,2.1,0,0.75,0,1.15,0,0,155,93,0,12,0,50
2020,1,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",42,15,0.91,2.95,8.68,0,2.45,2,0,705,40,243,273,0,149
2020,1,MQ,Envoy Air,EYW,"Key West, FL: Key West International",40,9,0.48,0.62,6.58,0,1.31,0,0,405,31,36,236,0,102
2020,1,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",147,22,4.84,2.25,5.2,0,9.72,8,1,1370,232,110,195,0,833
2020,1,MQ,Envoy Air,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",6,2,0.75,0,1.25,0,0,0,0,37,12,0,25,0,0
2020,1,MQ,Envoy Air,FNT,"Flint, MI: Bishop International",98,22,2.2,1.53,9.58,0,8.7,4,0,781,93,38,262,0,388
2020,1,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",58,14,4.2,1.18,2.42,0,6.2,5,0,695,154,48,80,0,413
2020,1,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",82,15,4.31,2.11,1.69,0.5,6.39,1,0,558,131,138,51,8,230
2020,1,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",42,5,0,1,2.77,0,1.23,1,0,254,0,16,134,0,104
2020,1,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",59,12,3.79,2.68,2.36,0,3.17,2,0,1744,512,857,164,0,211
2020,1,MQ,Envoy Air,GEG,"Spokane, WA: Spokane International",36,8,0.6,1.81,1.1,0,4.49,0,0,521,9,251,35,0,226
2020,1,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",85,13,3.42,0.22,1.62,0,7.75,5,0,520,128,17,97,0,278
2020,1,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",62,10,2.21,0.06,4.01,0,3.72,0,0,417,67,4,95,0,251
2020,1,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",68,12,4.85,1,0.55,0,5.6,1,0,559,286,72,17,0,184
2020,1,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",16,2,1,0,0,0,1,2,0,112,36,0,0,0,76
2020,1,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",90,21,5.03,1.07,9.02,0,5.87,4,0,945,234,47,353,0,311
2020,1,MQ,Envoy Air,GRI,"Grand Island, NE: Central Nebraska Regional",59,9,2.14,0.57,1.02,0,5.26,2,0,527,170,17,23,0,317
2020,1,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",181,38,9.82,1.42,9.52,0,17.24,3,1,2876,678,183,336,0,1679
2020,1,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",130,20,3.83,0.76,8.78,0,6.62,7,0,903,240,26,369,0,268
2020,1,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",303,61,15.1,3.22,11.28,0,31.4,2,0,4090,1000,245,476,0,2369
2020,1,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",129,28,9.47,0.64,9.06,0.91,7.93,3,0,2041,1093,28,313,58,549
2020,1,MQ,Envoy Air,HDN,"Hayden, CO: Yampa Valley",31,6,0.73,0.53,3.91,0,0.83,2,1,392,16,60,196,0,120
2020,1,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",92,25,3.64,2.96,9.52,0,8.89,3,0,1445,289,212,347,0,597
2020,1,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",82,8,1.31,0,4.22,0,2.47,3,0,366,69,0,164,0,133
2020,1,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",45,13,1.42,0.6,6.33,0,4.65,1,0,519,37,26,197,0,259
2020,1,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",62,15,2.36,2.14,9.58,0,0.91,1,0,643,133,110,381,0,19
2020,1,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",169,35,5.85,3.25,17.86,0,8.03,5,0,1502,331,136,567,0,468
2020,1,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",79,13,2.46,0.23,3.46,0,6.86,0,0,453,61,5,88,0,299
2020,1,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",129,18,3.08,4.54,6.04,0,4.35,4,0,1078,164,260,200,0,454
2020,1,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",29,3,1,0,0.48,0,1.52,1,1,110,15,0,15,0,80
2020,1,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",95,23,3.37,1.94,8.22,0,9.47,3,0,1692,281,732,252,0,427
2020,1,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",334,47,8.04,1.95,20.29,0.54,16.17,10,1,5599,1849,92,1728,19,1911
2020,1,MQ,Envoy Air,JLN,"Joplin, MO: Joplin Regional",109,25,6.82,0.55,9.33,0,8.3,5,0,999,255,34,273,0,437
2020,1,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",62,10,0.6,2.37,5.02,0,2.01,4,0,391,47,117,152,0,75
2020,1,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",62,16,3.53,0.58,4.9,0,6.98,3,2,724,144,41,184,0,355
2020,1,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",31,7,0.92,0,0.18,0,5.9,1,0,283,54,0,8,0,221
2020,1,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",76,9,2.18,0.73,2.39,0,3.7,4,0,462,54,33,107,0,268
2020,1,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",147,28,7.29,1.76,7.86,0,11.09,3,1,1171,261,78,299,0,533
2020,1,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",28,6,2.03,0,1.06,0,2.92,0,1,322,112,0,23,0,187
2020,1,MQ,Envoy Air,LGA,"New York, NY: LaGuardia",648,124,16.64,1.19,58.5,0,47.67,10,1,9866,3032,133,3070,0,3631
2020,1,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",289,55,11.87,8,16.65,0,18.47,7,3,2604,488,515,484,0,1117
2020,1,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",99,17,4.09,1.08,5.41,0,6.42,3,0,1047,364,78,221,0,384
2020,1,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",86,23,3.64,3.1,7.25,0,9.01,2,2,997,86,177,241,0,493
2020,1,MQ,Envoy Air,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",24,7,0.7,1.02,2.4,0.13,2.75,2,0,363,38,86,98,9,132
2020,1,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",60,9,0,2.41,1.33,0,5.26,3,0,454,0,153,37,0,264
2020,1,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",105,18,2.12,1.17,10.29,0,4.42,2,0,619,76,95,271,0,177
2020,1,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",92,23,5.41,2.42,4.26,0,10.9,2,0,1261,305,80,141,0,735
2020,1,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",76,14,3.4,0.6,7.29,0,2.7,2,0,574,85,60,227,0,202
2020,1,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",6,1,1,0,0,0,0,0,0,25,25,0,0,0,0
2020,1,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",65,12,3.02,0,2.86,0,6.12,5,2,514,154,0,99,0,261
2020,1,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1008,190,43.64,1.81,53.57,0,90.98,20,0,13677,5265,43,2001,0,6368
2020,1,MQ,Envoy Air,MLI,"Moline, IL: Quad City International",90,14,2.39,0.08,8.18,0,3.35,5,0,640,199,2,222,0,217
2020,1,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",53,12,4.32,1.97,2.08,0,3.64,1,0,687,227,128,136,0,196
2020,1,MQ,Envoy Air,MQT,"Marquette, MI: Sawyer International",31,11,2.06,3.36,3.79,0,1.79,2,1,686,102,263,136,0,185
2020,1,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",91,16,4.55,2.19,5.2,0,4.06,3,0,758,269,92,194,0,203
2020,1,MQ,Envoy Air,MSO,"Missoula, MT: Missoula International",31,5,2.5,2,0.31,0,0.18,0,0,234,90,121,8,0,15
2020,1,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",95,18,1.63,5.02,7.09,0,4.26,3,0,823,52,215,254,0,302
2020,1,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",68,14,1,3.55,6.09,0,3.36,1,1,676,55,173,299,0,149
2020,1,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",9,2,0,0,1,0,1,0,0,67,0,0,18,0,49
2020,1,MQ,Envoy Air,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",18,7,0,0.89,3.73,0,2.38,0,0,186,0,41,70,0,75
2020,1,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",11,1,0,0,0,0,1,0,0,32,0,0,0,0,32
2020,1,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",88,18,3.68,4.24,6.18,0,3.91,3,1,649,97,135,223,0,194
2020,1,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5379,1037,180.61,48.23,341.31,1.35,465.5,218,15,68796,16017,6154,15524,79,31022
2020,1,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",194,34,8.23,2.11,7.03,0,16.63,4,0,1514,278,164,251,0,821
2020,1,MQ,Envoy Air,PHL,"Philadelphia, PA: Philadelphia International",9,4,0,0,1,0,3,1,0,289,0,0,48,0,241
2020,1,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",84,21,3.03,3.08,4.63,0,10.26,4,0,855,83,192,150,0,430
2020,1,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",191,26,3.94,1.05,9.28,0,11.73,3,0,989,227,45,300,0,417
2020,1,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",95,12,2.08,1.5,3.77,0,4.66,4,0,687,270,58,164,0,195
2020,1,MQ,Envoy Air,PVD,"Providence, RI: Theodore Francis Green State",53,7,1,1.4,3.53,0,1.07,1,0,256,17,44,126,0,69
2020,1,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",126,22,3.46,0.67,9.89,0,7.99,4,0,1513,662,26,265,0,560
2020,1,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",252,31,4.08,0.06,12.33,0,14.53,8,1,1704,238,2,385,0,1079
2020,1,MQ,Envoy Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",54,8,1.87,1.94,3.06,0,1.13,0,0,307,52,155,70,0,30
2020,1,MQ,Envoy Air,ROC,"Rochester, NY: Greater Rochester International",47,7,1,1.18,2.85,0,1.96,2,0,372,91,31,156,0,94
2020,1,MQ,Envoy Air,ROW,"Roswell, NM: Roswell International Air Center",6,2,0.33,0,0,0,1.67,0,0,57,10,0,0,0,47
2020,1,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",110,19,3.12,2.67,6.37,0,6.85,5,0,916,147,243,217,0,309
2020,1,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",32,3,0.14,1,0.4,0,1.46,1,0,152,9,42,18,0,83
2020,1,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",70,11,3.98,0.07,0.69,0,6.25,0,0,772,180,5,51,0,536
2020,1,MQ,Envoy Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",61,5,0.79,0.01,2.8,0,1.4,1,0,392,59,2,122,0,209
2020,1,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",31,6,2.74,0.54,0.66,0,2.07,0,0,411,154,60,57,0,140
2020,1,MQ,Envoy Air,SCE,"State College, PA: University Park",31,7,1.86,1.88,1.87,0,1.39,1,0,474,256,80,82,0,56
2020,1,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",121,24,1.61,1.85,9.83,0,10.71,3,0,1034,50,85,352,0,547
2020,1,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",408,90,14.61,5.17,28.67,0,41.55,15,2,5210,741,532,1322,0,2615
2020,1,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",125,23,3.27,0.93,4.75,0,14.05,5,0,1207,94,31,175,0,907
2020,1,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",141,26,4.19,2.79,5.77,0,13.25,5,0,1929,209,225,282,0,1213
2020,1,MQ,Envoy Air,SPI,"Springfield, IL: Abraham Lincoln Capital",65,14,5.33,1.38,1.59,0,5.7,1,0,600,190,82,39,0,289
2020,1,MQ,Envoy Air,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",90,16,2.59,0.81,4.83,0,7.78,2,0,801,175,45,280,0,301
2020,1,MQ,Envoy Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",62,9,0.61,1.92,4.08,0,2.39,0,0,649,109,190,169,0,181
2020,1,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",43,2,0.06,0,0,0,1.94,1,0,51,2,0,0,0,49
2020,1,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,MQ,Envoy Air,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",115,29,5.03,0.94,11.1,0,11.94,6,0,1233,237,38,359,0,599
2020,1,MQ,Envoy Air,SWO,"Stillwater, OK: Stillwater Regional",59,5,3.05,0,0.87,0,1.08,2,1,446,236,0,170,0,40
2020,1,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",4,2,0.27,0.03,1.04,0,0.66,0,0,159,9,4,63,0,83
2020,1,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",182,35,9.73,0.26,8.89,0,16.12,7,2,2034,573,44,348,0,1069
2020,1,MQ,Envoy Air,TOL,"Toledo, OH: Toledo Express",89,22,3.69,5.27,7.61,0,5.43,3,0,1201,159,311,373,0,358
2020,1,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",149,19,5.16,1.15,6.49,0,6.2,3,0,658,167,25,184,0,282
2020,1,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",130,18,4.34,2.92,7.94,0,2.79,3,0,1039,161,425,323,0,130
2020,1,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",49,7,0.31,0.07,4.56,0,2.06,2,1,355,13,13,131,0,198
2020,1,MQ,Envoy Air,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",90,10,1.13,0.6,2.38,0,5.88,5,0,575,78,72,99,0,326
2020,1,MQ,Envoy Air,TYR,"Tyler, TX: Tyler Pounds Regional",144,31,6.68,5.28,4.51,0,14.53,8,1,1633,324,383,248,0,678
2020,1,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",37,8,0.01,0,6.94,0,1.05,1,0,354,1,0,253,0,100
2020,1,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",337,54,12.23,4.54,15.68,0,21.55,6,0,2597,530,331,503,0,1233
2020,1,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",287,36,5.11,0,9.58,5.31,16,0,0,2194,224,0,403,164,1403
2020,1,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",760,100,22.66,2.76,56.12,0.35,18.11,3,1,6605,1283,220,3441,8,1653
2020,1,NK,Spirit Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",310,29,12.37,0.37,8.79,1,6.47,1,0,2689,1715,19,509,25,421
2020,1,NK,Spirit Air Lines,AVL,"Asheville, NC: Asheville Regional",23,2,0.99,0,1.01,0,0,0,0,143,118,0,25,0,0
2020,1,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",161,17,2.75,0,6.19,0.09,7.98,0,0,747,124,0,155,7,461
2020,1,NK,Spirit Air Lines,BNA,"Nashville, TN: Nashville International",186,20,4.99,1,5.05,0.32,8.64,1,0,1027,140,18,377,6,486
2020,1,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",373,61,14.41,0,25.94,1.42,19.23,2,0,4444,1376,0,1655,66,1347
2020,1,NK,Spirit Air Lines,BQN,"Aguadilla, PR: Rafael Hernandez",50,8,0,0.73,5.54,0,1.73,0,0,485,0,94,340,0,51
2020,1,NK,Spirit Air Lines,BUR,"Burbank, CA: Bob Hope",56,6,0.93,0,1.07,0,4,0,0,378,133,0,65,0,180
2020,1,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",687,82,26.53,2.29,28.29,1.22,23.67,2,0,6463,1911,77,2523,22,1930
2020,1,NK,Spirit Air Lines,CAK,"Akron, OH: Akron-Canton Regional",46,9,2.36,0,2.11,0,4.52,0,0,395,94,0,108,0,193
2020,1,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",257,29,8.18,0,13.28,0,7.55,0,1,1228,270,0,454,0,504
2020,1,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",124,30,5.17,0,20.69,0,4.14,0,0,1371,295,0,725,0,351
2020,1,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",138,26,9.64,0,7.42,0,8.94,1,0,2027,751,0,399,0,877
2020,1,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",330,37,11.96,0.83,14.85,0,9.35,1,0,2164,576,91,676,0,821
2020,1,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",594,107,23.93,1.57,61.79,0,19.71,7,0,7263,1053,220,4092,0,1898
2020,1,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",875,88,28.36,2.78,33.04,0,23.82,13,0,5238,1475,540,1660,0,1563
2020,1,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",435,76,12.24,0.89,53.58,1.68,7.6,0,0,4787,912,155,3268,47,405
2020,1,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2001,266,57.39,4.06,137.98,3.73,62.84,8,9,17042,4485,231,7680,115,4531
2020,1,NK,Spirit Air Lines,GSO,"Greensboro/High Point, NC: Piedmont Triad International",31,7,3.67,0,2.79,0,0.55,0,0,252,100,0,140,0,12
2020,1,NK,Spirit Air Lines,IAG,"Niagara Falls, NY: Niagara Falls International",19,2,1.32,0,0.03,0,0.65,0,0,46,25,0,1,0,20
